Ref,Val,Package,PosX,PosY,Rot,Side
"R10","2k","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",246.750000,-33.975000,-90.000000,bottom
"R11","2k","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",250.450000,-30.897500,0.000000,bottom
"R12","62k","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",220.686751,-26.822500,90.000000,bottom
"R14","62k","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",218.661751,-26.797500,90.000000,bottom
"R15","62k","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",272.000000,-22.500000,0.000000,bottom
"R16","62k","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",219.651751,-29.797500,0.000000,bottom
"R17","62k","R_0805_2012Metric_Pad1.20x1.40mm_HandSolder",229.250000,-39.250000,0.000000,bottom
"SW1","SW_Push","switch_K2-1187SQ-A4SW-06",264.151751,-23.500000,180.000000,bottom
"U1","XC6206P332MR","SOT-23_Handsoldering",207.111751,-35.927500,180.000000,bottom
"U2","74AHCT1G125","SOT-23-5",283.752500,-72.055000,0.000000,bottom
"U3","STM32F411RETx","LQFP-64_10x10mm_P0.5mm",235.536751,-28.522500,180.000000,bottom
"U4","24LC64","SOIC-8_3.9x4.9mm_P1.27mm",251.925000,-34.662500,180.000000,bottom
"U5","USBLC6-2SC6","SOT-23-6",215.200000,-24.637500,90.000000,bottom
"Y1","8MHz","Crystal_SMD_3225-4Pin_3.2x2.5mm",246.411751,-28.637500,0.000000,bottom
